id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
5Qv2Nby1xTr9pQyjkrc94J,All I Need,In Rainbows,5vkqYmiPBYLaalcmjujWxK,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],5,1,False,0.67,0.478,4,-8.689,0,0.0355,0.531,0.428,0.138,0.0997,88.014,228747,4.0,2007,2007-12-28
15irEKZ9D6FQqLoZ1qJ1Cx,Faust Arp,In Rainbows,5vkqYmiPBYLaalcmjujWxK,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],6,1,False,0.337,0.288,9,-13.477,0,0.0321,0.84,0.1989999999999999,0.0964,0.225,105.036,129680,4.0,2007,2007-12-28
02ppMPbg1OtEdHgoPqoqju,Reckoner,In Rainbows,5vkqYmiPBYLaalcmjujWxK,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],7,1,False,0.523,0.6559999999999999,4,-7.441,0,0.0262,0.511,0.16,0.0679,0.214,104.271,290213,4.0,2007,2007-12-28
48X4D1FYOShPz2VF3YdfCF,House Of Cards,In Rainbows,5vkqYmiPBYLaalcmjujWxK,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],8,1,False,0.708,0.499,5,-9.644,1,0.0297,0.2689999999999999,0.57,0.1009999999999999,0.628,111.652,328293,4.0,2007,2007-12-28
0YJ9FWWHn9EfnN0lHwbzvV,Jigsaw Falling Into Place,In Rainbows,5vkqYmiPBYLaalcmjujWxK,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],9,1,False,0.462,0.8320000000000001,11,-6.085,0,0.0479,0.108,0.00416,0.0741,0.807,165.653,248893,4.0,2007,2007-12-28
4T1iiabe7G0UjWQJCY6NE2,Videotape,In Rainbows,5vkqYmiPBYLaalcmjujWxK,['Radiohead'],['4Z8W4fKeB5YxbusRsdQVPb'],10,1,False,0.596,0.3829999999999999,1,-11.194,0,0.0324,0.6940000000000001,0.8079999999999999,0.0889,0.0506,77.423,279634,4.0,2007,2007-12-28
2HR8xuWvnQ8GnioQvhNwMn,"Mississippi - Outtake from ""Time Out Of Mind"" Sessions",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1,1,False,0.552,0.332,4,-13.147,1,0.135,0.8909999999999999,0.0,0.138,0.354,87.185,363267,4.0,2008,2008-10-07
7oLZhNh5LaUnWM7kHqOnjM,Most of the Time - Alternate Version from 'Oh Mercy' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],2,1,False,0.4039999999999999,0.595,0,-11.585,1,0.038,0.4639999999999999,0.00364,0.133,0.381,169.815,214480,4.0,2008,2008-10-07
6OBtguA1Qf32gL77ImhUi6,Dignity - Piano Demo from 'Oh Mercy' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],3,1,False,0.545,0.386,1,-8.841000000000003,1,0.0806,0.825,0.0,0.133,0.335,150.339,131480,4.0,2008,2008-10-07
4LiMWaLaedergtI6slNeGQ,Someday Baby - Alternate Version from 'Modern Times' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],4,1,False,0.7140000000000001,0.539,8,-11.228,1,0.0271,0.42,0.0515,0.159,0.708,93.356,355827,4.0,2008,2008-10-07
429ZGMMQey0I7ga5TSX9k9,Red River Shore - Outtake from 'Time Out Of Mind' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],5,1,False,0.38,0.444,0,-9.114,1,0.0317,0.708,0.0,0.148,0.2789999999999999,178.34099999999995,453240,4.0,2008,2008-10-07
4UFz15tiyxEV8w70Az6GtN,Tell Ol' Bill - Alternate Version,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],6,1,False,0.602,0.5760000000000001,5,-9.34,0,0.0362,0.467,5.78e-05,0.135,0.773,85.956,328840,4.0,2008,2008-10-07
1QreeRqkny2wkqiW1PwuVy,Born In Time - Outtake from 'Oh Mercy' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],7,1,False,0.595,0.461,4,-8.289,1,0.032,0.159,0.000807,0.1689999999999999,0.431,175.605,251507,4.0,2008,2008-10-07
5BVwsXJ6z1dWNQXXdoaRId,Can't Wait - Alternate Version from 'Time Out Of Mind' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],8,1,False,0.645,0.49,8,-9.101,1,0.0674,0.222,8.37e-06,0.1159999999999999,0.377,137.517,342880,4.0,2008,2008-10-07
50rxBBa0kGvoQKHpfnAKNa,Everything Is Broken - Alternate Version from 'Oh Mercy' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],9,1,False,0.769,0.758,11,-7.587999999999999,0,0.104,0.00488,0.000642,0.22,0.825,130.921,190613,4.0,2008,2008-10-07
7tHfkXfV3sxnhWlynIZQkW,Dreamin' of You - Outtake from 'Time Out Of Mind' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],10,1,False,0.618,0.703,4,-6.749,0,0.0243,0.528,0.00125,0.23,0.586,100.862,348773,4.0,2008,2008-10-07
1sg7tCMgKIkW1Goyv9nmQD,Huck's Tune - from 'Lucky You' OST,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],11,1,False,0.588,0.506,1,-9.682,1,0.0364,0.382,0.000215,0.118,0.315,150.002,241320,3.0,2008,2008-10-07
2TtjVrL3vaHGVpVoovHzPX,Marchin' to the City - Outtake from 'Time Out Of Mind' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],12,1,False,0.4639999999999999,0.444,10,-8.689,1,0.0651,0.293,1.06e-05,0.102,0.381,173.801,392240,3.0,2008,2008-10-07
3zLV9bVsONyaaLlg9oJ6rL,"High Water (For Charley Patton) - Live at Oakes Garden Theatre, Niagara Falls, ON - August 2003",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],13,1,False,0.474,0.845,0,-6.704,1,0.0336,0.00856,7.74e-05,0.679,0.799,93.223,406213,4.0,2008,2008-10-07
2gkFEceXTqBsBwvK18TgqL,Mississippi - Outtake Version 2 from 'Time Out Of Mind' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1,2,False,0.536,0.465,7,-11.507,1,0.0446,0.221,2.23e-06,0.168,0.601,121.279,379333,3.0,2008,2008-10-07
3xGNnLZcSqqs3mohKea4Z9,32-20 Blues - Outtake from 'World Gone Wrong' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],2,2,False,0.752,0.353,11,-10.511,1,0.0457,0.878,1.94e-05,0.105,0.852,91.121,184320,4.0,2008,2008-10-07
1Htl3OuPfRcYxYnc1egT7F,Series of Dreams - Outtake from 'Oh Mercy' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],3,2,False,0.628,0.677,0,-9.144,1,0.0281,0.0006129999999999,0.00315,0.11,0.2689999999999999,125.302,386320,4.0,2008,2008-10-07
6HaYJpOLiupGMjC7snc4dS,God Knows - Outtake from 'Oh Mercy' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],4,2,False,0.669,0.895,6,-6.0,0,0.0318,0.0823,5.23e-05,0.2189999999999999,0.939,140.141,185907,4.0,2008,2008-10-07
7a6uoSKpvqRLfadZsdFiGd,Can't Escape from You - Studio Outtake - 2005,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],5,2,False,0.38,0.562,10,-8.533,1,0.0577,0.597,0.0,0.135,0.45,185.659,312387,3.0,2008,2008-10-07
5IfpDbuQTJf3rVrNN2vVNd,Dignity - Outtake from 'Oh Mercy' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],6,2,False,0.6920000000000001,0.7609999999999999,4,-8.622,0,0.0404,0.04,0.011,0.3279999999999999,0.917,123.034,322920,4.0,2008,2008-10-07
1me6zOwsKuepRVOuCoqrIU,"Ring Them Bells - Live at the Supper Club, New York, NY - November 1993",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],7,2,False,0.48,0.56,4,-8.139,1,0.0327,0.0759,0.0017399999999999,0.6579999999999999,0.342,148.612,298747,4.0,2008,2008-10-07
40CxL2oP0MHZQApVsEBieu,"Cocaine Blues - Live at Filene Center, Vienna, VA - August 1997",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],8,2,False,0.407,0.406,0,-8.844,1,0.035,0.898,0.000124,0.981,0.1969999999999999,82.971,280640,4.0,2008,2008-10-07
45u1AnCfEaLqkD8jVZzkF8,Ain't Talkin' - Alternate Version from 'Modern Times' sessions,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],9,2,False,0.555,0.642,5,-10.255999999999998,0,0.036,0.159,0.00516,0.225,0.483,170.954,368640,4.0,2008,2008-10-07
1RB3gAIO5did2ZWHNVd4oB,"The Girl On the Greenbriar Shore - Live at Cote d'Opale, Dunkerque, France - June 1992",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],10,2,False,0.528,0.4370000000000001,0,-10.826,1,0.0304,0.7509999999999999,0.0231,0.621,0.465,118.298,144333,4.0,2008,2008-10-07
2u0Y2mzJgKZX82bH0a4ecG,"Lonesome Day Blues - Live at National Car Rental Center, Sunrise, FL - February 2002",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],11,2,False,0.442,0.828,7,-6.064,1,0.0517,0.8140000000000001,0.00556,0.974,0.4029999999999999,94.22,455840,4.0,2008,2008-10-07
0XaoSKdmhPm1gCKoDMnLwu,Miss the Mississippi - Studio Outtake - 1992,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],12,2,False,0.4539999999999999,0.268,9,-13.108,1,0.0448,0.57,0.000401,0.0792,0.1969999999999999,123.198,199453,3.0,2008,2008-10-07
041j1byuCmbrmK9Ba5OueR,The Lonesome River (feat. Ralph Stanley) - with Ralph Stanley,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,"['Bob Dylan', 'Ralph Stanley']","['74ASZWbe4lXaubB36ztrGX', '4fMhmL6pvw61o0C1z8Bdib']",13,2,False,0.4579999999999999,0.569,9,-8.905,1,0.0318,0.527,0.000221,0.254,0.526,179.104,183600,3.0,2008,2008-10-07
3TeT3nr0eQfsPOp1HPfGMc,'Cross the Green Mountain - from 'Gods and Generals' OST,Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],14,2,False,0.506,0.3,8,-11.504,1,0.0347,0.131,0.0007639999999999,0.0901,0.15,112.692,494773,4.0,2008,2008-10-07
0WzQArCSCjd2Fn0zXqe6Qh,"Duncan and Brady - Unreleased, 1992",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1,3,False,0.591,0.959,9,-4.682,1,0.0518,0.0299,0.0707,0.251,0.708,120.039,227253,4.0,2008,2008-10-07
00JrXSherYjGOrsAzLO4CO,"Cold Irons Bound - Live, 2004",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],2,3,False,0.283,0.918,5,-8.117,0,0.19,0.0431,1.01e-05,0.662,0.327,158.45,344533,4.0,2008,2008-10-07
3YFJsMbTX63zRx8Xx24chF,"Mississippi - Unreleased version #3, Time Out Of Mind",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],3,3,False,0.5479999999999999,0.48,7,-8.47,1,0.0594,0.16,0.0,0.105,0.246,121.124,378320,3.0,2008,2008-10-07
0hDYRarrVY34TLYxbdpPdm,"Most of the Time - Alternate Version #2, Oh Mercy",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],4,3,False,0.612,0.495,0,-11.297,1,0.034,0.1159999999999999,0.1989999999999999,0.2689999999999999,0.526,145.042,283133,4.0,2008,2008-10-07
2UlnWAJnmgxqQWXip11w7A,"Ring Them Bells - Alternate Version, Oh Mercy",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],5,3,False,0.452,0.385,1,-10.063,1,0.042,0.838,0.00769,0.111,0.284,76.928,189213,4.0,2008,2008-10-07
1NIw8SSXZfpDFNl0pqEbaP,"Things Have Changed - Live, 2000",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],6,3,False,0.3989999999999999,0.813,5,-6.502000000000002,0,0.0807,0.062,0.00328,0.7759999999999999,0.698,155.749,320200,3.0,2008,2008-10-07
0bpX68VanEF0Q4x37BlNh7,"Red River Shore - Unreleased version #2, Time Out Of Mind",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],7,3,False,0.4920000000000001,0.478,0,-9.236,1,0.0265,0.085,0.00881,0.113,0.281,89.119,423787,4.0,2008,2008-10-07
0OtMNAcn6KpiXgRlcmmv20,"Born In Time - Unreleased version #2, Oh Mercy",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],8,3,False,0.693,0.487,4,-8.022,1,0.0249,0.0586,0.0016699999999999,0.115,0.288,87.766,250080,4.0,2008,2008-10-07
2XsEIGK9leEdAvIOk6uwky,"Tryin' to Get to Heaven - Live, 2000",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],9,3,False,0.4639999999999999,0.442,2,-11.354,0,0.0323,0.852,0.0045899999999999,0.7240000000000001,0.22,73.765,307893,4.0,2008,2008-10-07
4mzwoLUZOnNLM3gJuxx0u6,"Marchin' to the City - Unreleased version #2, Time Out of Mind",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],10,3,False,0.675,0.6779999999999999,4,-6.989,1,0.0999,0.304,0.00186,0.0805,0.898,121.455,220773,4.0,2008,2008-10-07
2D2lPlTADmJr3jUMT5CizU,"Can't Wait - Alternate Version #2, Time Out Of Mind",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],11,3,False,0.579,0.534,10,-8.044,0,0.0304,0.523,0.0742,0.159,0.364,120.173,445680,4.0,2008,2008-10-07
1FX7b7V5LzSdgIL9oapOha,"Mary and the Soldier - Unreleased, World Gone Wrong",Tell Tale Signs: The Bootleg Series Vol. 8 (Deluxe Edition),6vwOn4M8sbRbnFB3ZXfLSD,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],12,3,False,0.426,0.316,4,-10.715,1,0.0477,0.926,7.17e-06,0.0948,0.1689999999999999,165.313,251787,4.0,2008,2008-10-07
2cVZSKInDg5yT8QqzA6GfR,"She Belongs to Me - Live at Free Trade Hall, Manchester, UK - May 17, 1966","Live 1966 ""The Royal Albert Hall Concert"" The Bootleg Series Vol. 4",2dAxS22qLNJsj2QbmYCr1V,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1,1,False,0.433,0.457,0,-12.058,1,0.173,0.687,2.46e-05,0.986,0.308,108.446,207067,4.0,1966,1966-06-21
4Lo9ZhL5zVKpzjYmQPb71G,"Fourth Time Around - Live at Free Trade Hall, Manchester, UK - May 17, 1966","Live 1966 ""The Royal Albert Hall Concert"" The Bootleg Series Vol. 4",2dAxS22qLNJsj2QbmYCr1V,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],2,1,False,0.4,0.366,4,-12.908,1,0.0813,0.7070000000000001,3.9e-05,0.906,0.236,165.363,277027,3.0,1966,1966-06-21
4hkrnhR7zZnnsbSYMJ6546,"Visions of Johanna - Live at Free Trade Hall, Manchester, UK - May 17, 1966","Live 1966 ""The Royal Albert Hall Concert"" The Bootleg Series Vol. 4",2dAxS22qLNJsj2QbmYCr1V,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],3,1,False,0.353,0.368,9,-11.704,1,0.0783,0.578,1.4e-06,0.966,0.365,176.5,488573,4.0,1966,1966-06-21
6XAZV4TgMQ7KvOuL33zSrC,"It's All Over Now, Baby Blue - Live at Free Trade Hall, Manchester, UK - May 17, 1966","Live 1966 ""The Royal Albert Hall Concert"" The Bootleg Series Vol. 4",2dAxS22qLNJsj2QbmYCr1V,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],4,1,False,0.509,0.268,2,-13.022,1,0.0426,0.727,0.00118,0.879,0.155,136.542,345627,4.0,1966,1966-06-21
5NskPsXCEAZvrgCYJfLYU1,"Desolation Row - Live at Free Trade Hall, Manchester, UK - May 17, 1966","Live 1966 ""The Royal Albert Hall Concert"" The Bootleg Series Vol. 4",2dAxS22qLNJsj2QbmYCr1V,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],5,1,False,0.483,0.3329999999999999,2,-12.739,1,0.0654,0.7190000000000001,4.620000000000001e-05,0.701,0.293,116.326,691840,4.0,1966,1966-06-21
5tunHW5QU8lEixJw3UfDJd,"Just Like a Woman - Live at Free Trade Hall, Manchester, UK - May 17, 1966","Live 1966 ""The Royal Albert Hall Concert"" The Bootleg Series Vol. 4",2dAxS22qLNJsj2QbmYCr1V,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],6,1,False,0.4539999999999999,0.184,5,-15.969,1,0.0399,0.785,0.00067,0.6829999999999999,0.108,146.037,352360,4.0,1966,1966-06-21
04FPeZBZtficEjF3WczEAl,"Mr. Tambourine Man - Live at Free Trade Hall, Manchester, UK - May 17, 1966","Live 1966 ""The Royal Albert Hall Concert"" The Bootleg Series Vol. 4",2dAxS22qLNJsj2QbmYCr1V,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],7,1,False,0.476,0.38,4,-14.474,1,0.0544,0.675,0.000356,0.941,0.237,107.49,532467,4.0,1966,1966-06-21
2PWkWinrk3AsQCA7Ls6FPs,"Tell Me, Momma - Live at Free Trade Hall, Manchester, UK - May 17, 1966","Live 1966 ""The Royal Albert Hall Concert"" The Bootleg Series Vol. 4",2dAxS22qLNJsj2QbmYCr1V,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1,2,False,0.147,0.961,9,-4.868,1,0.2769999999999999,0.594,1.7800000000000002e-05,0.936,0.172,201.795,289893,4.0,1966,1966-06-21
42V9ojCkzlPPdiLjvPB3Qs,"I Don't Believe You (She Acts Like We Never Have Met) - Live at Free Trade Hall, Manchester, UK - May 17, 1966","Live 1966 ""The Royal Albert Hall Concert"" The Bootleg Series Vol. 4",2dAxS22qLNJsj2QbmYCr1V,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],2,2,False,0.125,0.966,4,-4.275,1,0.19,0.3879999999999999,1.66e-05,0.96,0.41,177.90900000000005,330840,4.0,1966,1966-06-21
6N3IEZastUpsCK5RlCRoUx,"Baby, Let Me Follow You Down - Live at Free Trade Hall, Manchester, UK - May 17, 1966","Live 1966 ""The Royal Albert Hall Concert"" The Bootleg Series Vol. 4",2dAxS22qLNJsj2QbmYCr1V,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],3,2,False,0.222,0.978,2,-4.38,1,0.268,0.442,8.99e-05,0.953,0.299,135.137,207933,4.0,1966,1966-06-21
6j4FpXpxbnwaq2AMXegNm9,"Just Like Tom Thumb's Blues - Live at Free Trade Hall, Manchester, UK - May 17, 1966","Live 1966 ""The Royal Albert Hall Concert"" The Bootleg Series Vol. 4",2dAxS22qLNJsj2QbmYCr1V,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],4,2,False,0.181,0.975,7,-4.761,1,0.312,0.3979999999999999,0.0,0.96,0.414,184.263,337827,4.0,1966,1966-06-21
52UtGuClhlNAfzCEyfgl9q,"Leopard-Skin Pill-Box Hat - Live at Free Trade Hall, Manchester, UK - May 17, 1966","Live 1966 ""The Royal Albert Hall Concert"" The Bootleg Series Vol. 4",2dAxS22qLNJsj2QbmYCr1V,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],5,2,False,0.376,0.984,9,-4.283,1,0.215,0.635,1e-05,0.96,0.298,109.384,201467,4.0,1966,1966-06-21
637PQK1qvgt18k4B8MDwuH,"One Too Many Mornings - Live at Free Trade Hall, Manchester, UK - May 17, 1966","Live 1966 ""The Royal Albert Hall Concert"" The Bootleg Series Vol. 4",2dAxS22qLNJsj2QbmYCr1V,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],6,2,False,0.118,0.95,9,-4.659,1,0.121,0.5920000000000001,5.71e-06,0.8640000000000001,0.361,166.518,218893,4.0,1966,1966-06-21
7o8sJq8qMoAPW8v3ZhGZcB,"Ballad of a Thin Man - Live at Free Trade Hall, Manchester, UK - May 17, 1966","Live 1966 ""The Royal Albert Hall Concert"" The Bootleg Series Vol. 4",2dAxS22qLNJsj2QbmYCr1V,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],7,2,False,0.3279999999999999,0.877,11,-6.02,0,0.0677,0.506,0.000107,0.7979999999999999,0.25,92.058,420333,3.0,1966,1966-06-21
6Rtdhb7UyPiHCYiMw6q7dO,"Like a Rolling Stone - Live at Free Trade Hall, Manchester, UK - May 17, 1966","Live 1966 ""The Royal Albert Hall Concert"" The Bootleg Series Vol. 4",2dAxS22qLNJsj2QbmYCr1V,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],8,2,False,0.0985,0.974,0,-5.511,1,0.45,0.4479999999999999,0.000601,0.973,0.214,175.31799999999996,481907,4.0,1966,1966-06-21
4coksFxESflWVCzoeeEGWS,"The Times They Are A-Changin' - Live at Philharmonic Hall, New York, NY - October 1964",The Bootleg Volume 6: Bob Dylan Live 1964 - Concert At Philharmonic Hall,2iM5ZikFu4dvZLHZRwWiLY,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1,1,False,0.377,0.773,7,-7.585,1,0.489,0.6890000000000001,0.0,0.961,0.601,189.997,209200,3.0,1965,1965-01-01
3vcyuR1o2d4tqa0qzQyaoA,"Spanish Harlem Incident - Live at Philharmonic Hall, New York, NY - October 1964",The Bootleg Volume 6: Bob Dylan Live 1964 - Concert At Philharmonic Hall,2iM5ZikFu4dvZLHZRwWiLY,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],2,1,False,0.609,0.637,7,-7.951,1,0.408,0.8059999999999999,0.0,0.91,0.493,120.295,162333,4.0,1965,1965-01-01
0z7JXFgY4AAW43B4pWZXX6,"Talkin' John Birch Paranoid Blues - Live at Philharmonic Hall, New York, NY - October 1964",The Bootleg Volume 6: Bob Dylan Live 1964 - Concert At Philharmonic Hall,2iM5ZikFu4dvZLHZRwWiLY,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],3,1,False,0.5760000000000001,0.474,7,-9.105,1,0.148,0.838,7.43e-05,0.725,0.563,105.149,232307,4.0,1965,1965-01-01
79TU7Z00JCnoU7FPAGCF7Q,"To Ramona - Live at Philharmonic Hall, New York, NY - October 1964",The Bootleg Volume 6: Bob Dylan Live 1964 - Concert At Philharmonic Hall,2iM5ZikFu4dvZLHZRwWiLY,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],4,1,False,0.495,0.291,2,-10.299,1,0.098,0.83,0.0,0.934,0.28,158.385,300600,3.0,1965,1965-01-01
1CwiEbNy1Hm3aaEYBodrCB,"Who Killed Davey Moore? - Live at Philharmonic Hall, New York, NY - October 1964",The Bootleg Volume 6: Bob Dylan Live 1964 - Concert At Philharmonic Hall,2iM5ZikFu4dvZLHZRwWiLY,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],5,1,False,0.522,0.384,3,-12.105,1,0.551,0.872,0.0,0.7959999999999999,0.473,177.377,221400,4.0,1965,1965-01-01
